instante,fecha,temporada,a–o,mes,hora,dia_festivo,dia_semana,dia_laboral,categoria_clima,temperatura,humedad,velocidad,casual,registrado,conteo,mala_entrega
13627,26/07/2012,3,1,7,23,0,4,1,1,0.72,0.7,0.1343,18,127,145,1
13628,27/07/2012,3,1,7,0,0,5,1,1,0.72,0.7,0,14,83,97,4
13629,27/07/2012,3,1,7,1,0,5,1,1,0.72,0.7,0.1045,12,42,54,4
13630,27/07/2012,3,1,7,2,0,5,1,1,0.7,0.79,0.1343,8,18,26,7
13631,27/07/2012,3,1,7,3,0,5,1,1,0.7,0.74,0.1642,3,9,12,2
13632,27/07/2012,3,1,7,4,0,5,1,1,0.7,0.79,0,3,5,8,3
13633,27/07/2012,3,1,7,5,0,5,1,1,0.7,0.84,0,3,34,37,3
13634,27/07/2012,3,1,7,6,0,5,1,1,0.7,0.79,0,10,129,139,2
13635,27/07/2012,3,1,7,7,0,5,1,1,0.72,0.7,0.194,13,397,410,3
13636,27/07/2012,3,1,7,8,0,5,1,1,0.76,0.66,0.0896,34,642,676,6
13637,27/07/2012,3,1,7,9,0,5,1,1,0.82,0.49,0.2836,34,329,363,0
13638,27/07/2012,3,1,7,10,0,5,1,1,0.84,0.47,0,85,146,231,5
13639,27/07/2012,3,1,7,11,0,5,1,1,0.84,0.47,0.3284,67,184,251,0
13640,27/07/2012,3,1,7,12,0,5,1,1,0.84,0.49,0.3582,92,207,299,5
13641,27/07/2012,3,1,7,13,0,5,1,1,0.84,0.47,0.2836,83,231,314,5
13642,27/07/2012,3,1,7,14,0,5,1,1,0.86,0.47,0.2985,105,221,326,2
13643,27/07/2012,3,1,7,15,0,5,1,1,0.86,0.41,0.2239,81,242,323,0
13644,27/07/2012,3,1,7,16,0,5,1,1,0.84,0.47,0.2239,80,419,499,0
13645,27/07/2012,3,1,7,17,0,5,1,1,0.86,0.41,0.2836,101,598,699,5
13646,27/07/2012,3,1,7,18,0,5,1,1,0.82,0.46,0.1642,100,522,622,5
13647,27/07/2012,3,1,7,19,0,5,1,1,0.82,0.52,0.194,93,423,516,4
13648,27/07/2012,3,1,7,20,0,5,1,1,0.78,0.59,0.1045,85,269,354,6
13649,27/07/2012,3,1,7,21,0,5,1,1,0.78,0.59,0.1045,71,189,260,3
13650,27/07/2012,3,1,7,22,0,5,1,1,0.78,0.59,0.1343,48,151,199,1
13651,27/07/2012,3,1,7,23,0,5,1,1,0.76,0.66,0,34,155,189,4
13652,28/07/2012,3,1,7,0,0,6,0,1,0.74,0.62,0.1343,21,170,191,3
13653,28/07/2012,3,1,7,1,0,6,0,1,0.72,0.7,0.0896,11,69,80,4
13654,28/07/2012,3,1,7,2,0,6,0,1,0.72,0.7,0,14,76,90,0
13655,28/07/2012,3,1,7,3,0,6,0,1,0.72,0.7,0,10,33,43,6
13656,28/07/2012,3,1,7,4,0,6,0,1,0.7,0.79,0.194,1,10,11,0
13657,28/07/2012,3,1,7,5,0,6,0,1,0.68,0.79,0.1642,4,10,14,3
13658,28/07/2012,3,1,7,6,0,6,0,1,0.7,0.7,0.1045,10,40,50,2
13659,28/07/2012,3,1,7,7,0,6,0,1,0.72,0.7,0.1343,18,58,76,0
13660,28/07/2012,3,1,7,8,0,6,0,1,0.74,0.66,0.1642,36,127,163,0
13661,28/07/2012,3,1,7,9,0,6,0,1,0.78,0.59,0.1045,110,227,337,7
13662,28/07/2012,3,1,7,10,0,6,0,1,0.82,0.52,0.2239,129,266,395,2
13663,28/07/2012,3,1,7,11,0,6,0,1,0.84,0.39,0.2239,162,295,457,4
13664,28/07/2012,3,1,7,12,0,6,0,1,0.84,0.41,0.2239,157,330,487,0
13665,28/07/2012,3,1,7,13,0,6,0,1,0.86,0.41,0.2836,173,325,498,4
13666,28/07/2012,3,1,7,14,0,6,0,1,0.86,0.39,0.2537,186,308,494,3
13667,28/07/2012,3,1,7,15,0,6,0,1,0.88,0.32,0.2836,206,291,497,4
13668,28/07/2012,3,1,7,16,0,6,0,1,0.86,0.39,0.2239,208,279,487,0
13669,28/07/2012,3,1,7,17,0,6,0,1,0.82,0.46,0.194,199,280,479,7
13670,28/07/2012,3,1,7,18,0,6,0,1,0.82,0.43,0.2836,151,330,481,7
13671,28/07/2012,3,1,7,19,0,6,0,1,0.68,0.83,0,115,223,338,0
13672,28/07/2012,3,1,7,20,0,6,0,1,0.66,0.83,0.2239,79,154,233,6
13673,28/07/2012,3,1,7,21,0,6,0,1,0.66,0.78,0.0896,94,206,300,6
13674,28/07/2012,3,1,7,22,0,6,0,1,0.66,0.78,0.0896,88,188,276,5
13675,28/07/2012,3,1,7,23,0,6,0,1,0.66,0.83,0.0896,52,156,208,5
13676,29/07/2012,3,1,7,0,0,0,0,1,0.66,0.89,0.1343,59,129,188,5
13677,29/07/2012,3,1,7,1,0,0,0,1,0.66,0.83,0.1045,49,109,158,1
13678,29/07/2012,3,1,7,2,0,0,0,1,0.66,0.74,0.1343,33,79,112,6
13679,29/07/2012,3,1,7,3,0,0,0,1,0.66,0.69,0.2239,18,37,55,2
13680,29/07/2012,3,1,7,4,0,0,0,1,0.64,0.69,0.194,2,11,13,3
13681,29/07/2012,3,1,7,5,0,0,0,1,0.62,0.78,0.194,3,14,17,1
13682,29/07/2012,3,1,7,6,0,0,0,1,0.64,0.73,0.1642,6,12,18,3
13683,29/07/2012,3,1,7,7,0,0,0,1,0.66,0.69,0.2537,4,36,40,0
13684,29/07/2012,3,1,7,8,0,0,0,1,0.7,0.65,0.2239,37,90,127,5
13685,29/07/2012,3,1,7,9,0,0,0,1,0.72,0.62,0.2537,64,162,226,0
13686,29/07/2012,3,1,7,10,0,0,0,1,0.74,0.62,0,123,258,381,3
13687,29/07/2012,3,1,7,11,0,0,0,1,0.76,0.55,0.2239,183,326,509,7
13688,29/07/2012,3,1,7,12,0,0,0,1,0.76,0.55,0.3284,154,357,511,6
13689,29/07/2012,3,1,7,13,0,0,0,1,0.8,0.49,0.2239,181,302,483,1
13690,29/07/2012,3,1,7,14,0,0,0,1,0.8,0.46,0.194,231,291,522,1
13691,29/07/2012,3,1,7,15,0,0,0,1,0.8,0.43,0.1343,195,306,501,3
13692,29/07/2012,3,1,7,16,0,0,0,1,0.8,0.43,0.1343,191,330,521,0
13693,29/07/2012,3,1,7,17,0,0,0,1,0.82,0.41,0.1642,164,367,531,3
13694,29/07/2012,3,1,7,18,0,0,0,1,0.8,0.41,0.2985,117,302,419,4
13695,29/07/2012,3,1,7,19,0,0,0,1,0.76,0.55,0.1642,143,300,443,0
13696,29/07/2012,3,1,7,20,0,0,0,1,0.74,0.66,0.1045,75,228,303,0
13697,29/07/2012,3,1,7,21,0,0,0,1,0.72,0.7,0.1343,72,199,271,5
13698,29/07/2012,3,1,7,22,0,0,0,1,0.7,0.7,0.1045,31,117,148,6
13699,29/07/2012,3,1,7,23,0,0,0,1,0.7,0.7,0,18,82,100,6
13700,30/07/2012,3,1,7,0,0,1,1,1,0.7,0.74,0.0896,12,46,58,6
13701,30/07/2012,3,1,7,1,0,1,1,1,0.7,0.74,0,4,15,19,2
13702,30/07/2012,3,1,7,2,0,1,1,1,0.68,0.74,0,2,6,8,4
13703,30/07/2012,3,1,7,3,0,1,1,1,0.66,0.83,0,0,3,3,0
13704,30/07/2012,3,1,7,4,0,1,1,1,0.66,0.83,0,0,5,5,0
13705,30/07/2012,3,1,7,5,0,1,1,1,0.66,0.83,0.1045,4,43,47,0
13706,30/07/2012,3,1,7,6,0,1,1,1,0.66,0.83,0.1642,6,155,161,0
13707,30/07/2012,3,1,7,7,0,1,1,1,0.7,0.79,0.0896,14,455,469,0
13708,30/07/2012,3,1,7,8,0,1,1,2,0.72,0.74,0.1045,31,720,751,4
13709,30/07/2012,3,1,7,9,0,1,1,2,0.74,0.7,0,34,259,293,7
13710,30/07/2012,3,1,7,10,0,1,1,2,0.74,0.66,0.2239,54,135,189,0
13711,30/07/2012,3,1,7,11,0,1,1,2,0.78,0.55,0.1343,69,146,215,7
13712,30/07/2012,3,1,7,12,0,1,1,2,0.76,0.58,0.1045,77,201,278,4
13713,30/07/2012,3,1,7,13,0,1,1,1,0.8,0.49,0.1642,57,169,226,0
13714,30/07/2012,3,1,7,14,0,1,1,1,0.8,0.49,0.2239,87,167,254,0
13715,30/07/2012,3,1,7,15,0,1,1,1,0.8,0.49,0.2537,51,185,236,7
13716,30/07/2012,3,1,7,16,0,1,1,1,0.8,0.49,0.2836,88,337,425,3
13717,30/07/2012,3,1,7,17,0,1,1,1,0.76,0.55,0.3284,62,765,827,4
13718,30/07/2012,3,1,7,18,0,1,1,1,0.76,0.58,0.4179,77,735,812,1
13719,30/07/2012,3,1,7,19,0,1,1,1,0.82,0.52,0.1642,81,584,665,6
13720,30/07/2012,3,1,7,20,0,1,1,1,0.72,0.7,0.2239,78,384,462,5
13721,30/07/2012,3,1,7,21,0,1,1,1,0.72,0.7,0.194,71,251,322,5
13722,30/07/2012,3,1,7,22,0,1,1,2,0.7,0.74,0.2239,47,183,230,6
13723,30/07/2012,3,1,7,23,0,1,1,1,0.7,0.74,0.194,34,116,150,4
13724,31/07/2012,3,1,7,0,0,2,1,1,0.68,0.79,0.1343,11,27,38,3
13725,31/07/2012,3,1,7,1,0,2,1,1,0.66,0.83,0.1343,3,18,21,2
13726,31/07/2012,3,1,7,2,0,2,1,1,0.66,0.83,0.1343,0,8,8,4
13727,31/07/2012,3,1,7,3,0,2,1,1,0.66,0.83,0.0896,1,5,6,6
13728,31/07/2012,3,1,7,4,0,2,1,1,0.66,0.83,0.0896,0,6,6,0
13729,31/07/2012,3,1,7,5,0,2,1,1,0.66,0.83,0.1642,5,40,45,0
13730,31/07/2012,3,1,7,6,0,2,1,1,0.64,0.89,0.1642,2,192,194,3
13731,31/07/2012,3,1,7,7,0,2,1,1,0.68,0.83,0.2239,21,492,513,0
13732,31/07/2012,3,1,7,8,0,2,1,1,0.7,0.79,0.1343,30,730,760,7
13733,31/07/2012,3,1,7,9,0,2,1,1,0.72,0.7,0.1045,31,302,333,4
13734,31/07/2012,3,1,7,10,0,2,1,1,0.72,0.66,0,73,154,227,2
13735,31/07/2012,3,1,7,11,0,2,1,1,0.76,0.58,0,54,170,224,0
13736,31/07/2012,3,1,7,12,0,2,1,1,0.8,0.46,0,50,198,248,0
13737,31/07/2012,3,1,7,13,0,2,1,1,0.8,0.55,0.2836,69,219,288,7
13738,31/07/2012,3,1,7,14,0,2,1,1,0.8,0.55,0.2836,72,188,260,2
13739,31/07/2012,3,1,7,15,0,2,1,1,0.76,0.62,0.1343,29,115,144,0
13740,31/07/2012,3,1,7,16,0,2,1,1,0.76,0.58,0.2239,66,336,402,0
13741,31/07/2012,3,1,7,17,0,2,1,1,0.78,0.52,0.2239,94,726,820,0
13742,31/07/2012,3,1,7,18,0,2,1,1,0.76,0.55,0.2836,99,758,857,5
13743,31/07/2012,3,1,7,19,0,2,1,3,0.74,0.62,0.3582,90,524,614,7
13744,31/07/2012,3,1,7,20,0,2,1,3,0.7,0.7,0.194,55,397,452,1
13745,31/07/2012,3,1,7,21,0,2,1,1,0.68,0.79,0.194,60,292,352,3
13746,31/07/2012,3,1,7,22,0,2,1,1,0.68,0.74,0.2537,33,224,257,6
13747,31/07/2012,3,1,7,23,0,2,1,2,0.66,0.83,0.1642,20,127,147,0
13748,1/8/12,3,1,8,0,0,3,1,1,0.68,0.79,0.1642,3,44,47,2
13749,1/8/12,3,1,8,1,0,3,1,1,0.66,0.83,0.0896,5,28,33,0
13750,1/8/12,3,1,8,2,0,3,1,1,0.64,0.83,0.1045,0,13,13,0
13751,1/8/12,3,1,8,3,0,3,1,1,0.64,0.83,0.1045,0,7,7,5
13752,1/8/12,3,1,8,4,0,3,1,2,0.64,0.78,0.1343,1,3,4,1
13753,1/8/12,3,1,8,5,0,3,1,2,0.64,0.78,0.1343,3,46,49,2
13754,1/8/12,3,1,8,6,0,3,1,1,0.64,0.78,0.1343,6,179,185,0
13755,1/8/12,3,1,8,7,0,3,1,2,0.64,0.83,0.1343,19,468,487,3
13756,1/8/12,3,1,8,8,0,3,1,2,0.66,0.78,0.194,32,649,681,0
13757,1/8/12,3,1,8,9,0,3,1,2,0.68,0.74,0.0896,34,316,350,6
13758,1/8/12,3,1,8,10,0,3,1,1,0.72,0.66,0.0896,61,175,236,0
13759,1/8/12,3,1,8,11,0,3,1,1,0.76,0.58,0.0896,54,180,234,3
13760,1/8/12,3,1,8,12,0,3,1,1,0.8,0.49,0.1045,75,209,284,7
13761,1/8/12,3,1,8,13,0,3,1,1,0.8,0.52,0.1642,59,221,280,0
13762,1/8/12,3,1,8,14,0,3,1,1,0.82,0.46,0.1642,88,175,263,0
13763,1/8/12,3,1,8,15,0,3,1,1,0.82,0.46,0.1642,89,206,295,7
13764,1/8/12,3,1,8,16,0,3,1,1,0.8,0.55,0.2836,93,386,479,6
13765,1/8/12,3,1,8,17,0,3,1,1,0.8,0.49,0.1642,103,734,837,0
13766,1/8/12,3,1,8,18,0,3,1,3,0.76,0.62,0.2239,105,786,891,2
13767,1/8/12,3,1,8,19,0,3,1,1,0.74,0.66,0.2537,88,564,652,3
13768,1/8/12,3,1,8,20,0,3,1,1,0.74,0.66,0.1642,65,448,513,4
13769,1/8/12,3,1,8,21,0,3,1,1,0.72,0.7,0.1343,36,284,320,0
13770,1/8/12,3,1,8,22,0,3,1,1,0.72,0.7,0.1045,37,251,288,3
13771,1/8/12,3,1,8,23,0,3,1,1,0.7,0.74,0,18,134,152,1
13772,2/8/12,3,1,8,0,0,4,1,1,0.7,0.74,0,8,55,63,5
13773,2/8/12,3,1,8,1,0,4,1,1,0.68,0.79,0.1045,6,36,42,6
13774,2/8/12,3,1,8,2,0,4,1,1,0.66,0.83,0.0896,3,8,11,2
13775,2/8/12,3,1,8,3,0,4,1,1,0.66,0.83,0,0,6,6,0
13776,2/8/12,3,1,8,4,0,4,1,1,0.66,0.83,0,0,9,9,2
13777,2/8/12,3,1,8,5,0,4,1,1,0.66,0.89,0.1343,4,37,41,0
13778,2/8/12,3,1,8,6,0,4,1,1,0.66,0.83,0,6,177,183,2
13779,2/8/12,3,1,8,7,0,4,1,1,0.7,0.79,0,21,452,473,7
13780,2/8/12,3,1,8,8,0,4,1,1,0.72,0.74,0.1045,21,718,739,0
13781,2/8/12,3,1,8,9,0,4,1,1,0.76,0.66,0.1045,31,312,343,0
13782,2/8/12,3,1,8,10,0,4,1,1,0.8,0.55,0,51,130,181,0
13783,2/8/12,3,1,8,11,0,4,1,1,0.82,0.52,0.1045,59,167,226,3
13784,2/8/12,3,1,8,12,0,4,1,1,0.84,0.44,0.1343,56,230,286,4
13785,2/8/12,3,1,8,13,0,4,1,1,0.86,0.44,0.2239,98,212,310,5
13786,2/8/12,3,1,8,14,0,4,1,1,0.86,0.41,0.1343,54,171,225,5
13787,2/8/12,3,1,8,15,0,4,1,1,0.78,0.62,0.4627,68,202,270,2
13788,2/8/12,3,1,8,16,0,4,1,1,0.82,0.46,0.194,71,335,406,1
13789,2/8/12,3,1,8,17,0,4,1,1,0.82,0.52,0.2537,90,775,865,0
13790,2/8/12,3,1,8,18,0,4,1,1,0.8,0.59,0.2239,86,681,767,3
13791,2/8/12,3,1,8,19,0,4,1,1,0.8,0.63,0.1642,98,509,607,5
13792,2/8/12,3,1,8,20,0,4,1,1,0.78,0.66,0,51,376,427,0
13793,2/8/12,3,1,8,21,0,4,1,1,0.76,0.66,0.2239,41,301,342,4
13794,2/8/12,3,1,8,22,0,4,1,1,0.74,0.7,0.194,35,227,262,7
13795,2/8/12,3,1,8,23,0,4,1,1,0.72,0.7,0.2537,25,152,177,1
13796,3/8/12,3,1,8,0,0,5,1,1,0.72,0.7,0.194,15,56,71,0
13797,3/8/12,3,1,8,1,0,5,1,1,0.7,0.74,0.194,11,32,43,3
13798,3/8/12,3,1,8,2,0,5,1,1,0.68,0.79,0.2239,0,14,14,3
13799,3/8/12,3,1,8,3,0,5,1,1,0.68,0.79,0.2239,1,5,6,3
13800,3/8/12,3,1,8,4,0,5,1,1,0.66,0.83,0.2537,1,11,12,0
13801,3/8/12,3,1,8,5,0,5,1,1,0.66,0.83,0.1642,2,35,37,6
13802,3/8/12,3,1,8,6,0,5,1,1,0.66,0.83,0.2239,5,158,163,3
13803,3/8/12,3,1,8,7,0,5,1,1,0.7,0.74,0.1045,25,396,421,0
13804,3/8/12,3,1,8,8,0,5,1,1,0.72,0.7,0.1343,32,636,668,6
13805,3/8/12,3,1,8,9,0,5,1,2,0.74,0.66,0.1045,69,327,396,0
13806,3/8/12,3,1,8,10,0,5,1,2,0.8,0.52,0.194,82,167,249,0
13807,3/8/12,3,1,8,11,0,5,1,2,0.84,0.49,0.2836,77,186,263,4
13808,3/8/12,3,1,8,12,0,5,1,2,0.86,0.5,0.2985,95,243,338,0
13809,3/8/12,3,1,8,13,0,5,1,2,0.86,0.47,0.2836,98,247,345,0
13810,3/8/12,3,1,8,14,0,5,1,2,0.86,0.44,0.2537,102,229,331,4
13811,3/8/12,3,1,8,15,0,5,1,1,0.88,0.42,0.2537,112,268,380,4
13812,3/8/12,3,1,8,16,0,5,1,2,0.86,0.41,0.2239,112,380,492,0
13813,3/8/12,3,1,8,17,0,5,1,2,0.84,0.53,0.2836,95,646,741,5
13814,3/8/12,3,1,8,18,0,5,1,2,0.82,0.59,0.2537,98,573,671,2
13815,3/8/12,3,1,8,19,0,5,1,2,0.8,0.63,0.2239,81,388,469,1
13816,3/8/12,3,1,8,20,0,5,1,2,0.78,0.66,0.2239,89,300,389,7
13817,3/8/12,3,1,8,21,0,5,1,2,0.76,0.66,0.194,54,224,278,7
13818,3/8/12,3,1,8,22,0,5,1,1,0.76,0.7,0.2537,46,156,202,7
13819,3/8/12,3,1,8,23,0,5,1,1,0.74,0.79,0.1343,26,170,196,1
13820,4/8/12,3,1,8,0,0,6,0,1,0.74,0.79,0.1642,24,137,161,2
13821,4/8/12,3,1,8,1,0,6,0,1,0.72,0.84,0.194,23,99,122,3
13822,4/8/12,3,1,8,2,0,6,0,1,0.72,0.84,0.1343,20,64,84,7
13823,4/8/12,3,1,8,3,0,6,0,1,0.72,0.84,0.1343,11,19,30,7
13824,4/8/12,3,1,8,4,0,6,0,1,0.72,0.79,0.194,2,11,13,6
13825,4/8/12,3,1,8,5,0,6,0,1,0.7,0.84,0.2239,1,16,17,2
13826,4/8/12,3,1,8,6,0,6,0,1,0.7,0.84,0.2239,12,37,49,0
13827,4/8/12,3,1,8,7,0,6,0,1,0.72,0.77,0.1642,18,49,67,4
13828,4/8/12,3,1,8,8,0,6,0,1,0.74,0.72,0.194,49,132,181,0
13829,4/8/12,3,1,8,9,0,6,0,1,0.78,0.65,0.2239,61,217,278,6
13830,4/8/12,3,1,8,10,0,6,0,1,0.82,0.57,0.194,108,288,396,0
13831,4/8/12,3,1,8,11,0,6,0,1,0.86,0.47,0.2537,155,315,470,4
13832,4/8/12,3,1,8,12,0,6,0,1,0.86,0.4,0.3582,222,325,547,2
13833,4/8/12,3,1,8,13,0,6,0,1,0.88,0.42,0.2985,195,332,527,1
13834,4/8/12,3,1,8,14,0,6,0,1,0.88,0.4,0.3881,183,289,472,5
13835,4/8/12,3,1,8,15,0,6,0,1,0.88,0.42,0.4179,205,284,489,1
13836,4/8/12,3,1,8,16,0,6,0,1,0.9,0.39,0.2985,197,253,450,5
13837,4/8/12,3,1,8,17,0,6,0,1,0.88,0.37,0.2985,179,313,492,3
13838,4/8/12,3,1,8,18,0,6,0,1,0.86,0.41,0.3284,169,321,490,2
13839,4/8/12,3,1,8,19,0,6,0,1,0.82,0.52,0.3582,133,264,397,5
13840,4/8/12,3,1,8,20,0,6,0,1,0.82,0.52,0.2985,117,195,312,6
13841,4/8/12,3,1,8,21,0,6,0,1,0.8,0.59,0.2537,96,193,289,7
13842,4/8/12,3,1,8,22,0,6,0,1,0.76,0.66,0.2836,104,165,269,4
13843,4/8/12,3,1,8,23,0,6,0,1,0.76,0.66,0.2985,61,161,222,4
13844,5/8/12,3,1,8,0,0,0,0,1,0.74,0.7,0.2836,32,121,153,3
13845,5/8/12,3,1,8,1,0,0,0,1,0.74,0.7,0.2537,8,79,87,0
13846,5/8/12,3,1,8,2,0,0,0,1,0.74,0.7,0.2985,5,68,73,2
13847,5/8/12,3,1,8,3,0,0,0,1,0.72,0.74,0.2537,9,32,41,0
13848,5/8/12,3,1,8,4,0,0,0,1,0.72,0.74,0.2537,3,11,14,0
13849,5/8/12,3,1,8,5,0,0,0,1,0.72,0.74,0.2537,1,18,19,7
13850,5/8/12,3,1,8,6,0,0,0,1,0.72,0.79,0.2537,7,12,19,0
13851,5/8/12,3,1,8,7,0,0,0,1,0.74,0.74,0.2985,18,50,68,2
13852,5/8/12,3,1,8,8,0,0,0,1,0.76,0.66,0.3284,27,81,108,2
13853,5/8/12,3,1,8,9,0,0,0,1,0.8,0.59,0.3582,61,168,229,5
13854,5/8/12,3,1,8,10,0,0,0,1,0.8,0.59,0.4179,111,253,364,0
13855,5/8/12,3,1,8,11,0,0,0,1,0.82,0.56,0.4179,155,282,437,5
13856,5/8/12,3,1,8,12,0,0,0,1,0.86,0.47,0.5224,161,330,491,6
13857,5/8/12,3,1,8,13,0,0,0,1,0.88,0.44,0.4627,208,315,523,7
13858,5/8/12,3,1,8,14,0,0,0,1,0.9,0.42,0.4627,161,365,526,0
13859,5/8/12,3,1,8,15,0,0,0,1,0.9,0.37,0.5224,164,286,450,0
13860,5/8/12,3,1,8,16,0,0,0,1,0.82,0.46,0.2537,143,278,421,1
13861,5/8/12,3,1,8,17,0,0,0,1,0.82,0.46,0.2537,122,260,382,1
13862,5/8/12,3,1,8,18,0,0,0,3,0.7,0.74,0.1343,75,154,229,3
13863,5/8/12,3,1,8,19,0,0,0,1,0.7,0.84,0.2239,46,139,185,7
13864,5/8/12,3,1,8,20,0,0,0,1,0.7,0.84,0.1045,53,140,193,1
13865,5/8/12,3,1,8,21,0,0,0,1,0.72,0.79,0.1045,51,157,208,7
13866,5/8/12,3,1,8,22,0,0,0,1,0.72,0.79,0.0896,57,100,157,3
13867,5/8/12,3,1,8,23,0,0,0,2,0.72,0.79,0.1642,29,58,87,4
13868,6/8/12,3,1,8,0,0,1,1,2,0.72,0.79,0,9,24,33,2
13869,6/8/12,3,1,8,1,0,1,1,1,0.72,0.79,0.0896,1,10,11,5
13870,6/8/12,3,1,8,2,0,1,1,2,0.72,0.79,0.1343,0,5,5,3
13871,6/8/12,3,1,8,3,0,1,1,3,0.72,0.79,0.0896,0,5,5,5
13872,6/8/12,3,1,8,4,0,1,1,2,0.72,0.74,0.1343,3,8,11,3
13873,6/8/12,3,1,8,5,0,1,1,1,0.7,0.79,0.194,2,23,25,0
13874,6/8/12,3,1,8,6,0,1,1,2,0.7,0.79,0.2239,4,137,141,4
13875,6/8/12,3,1,8,7,0,1,1,3,0.72,0.7,0.194,14,393,407,0
13876,6/8/12,3,1,8,8,0,1,1,2,0.7,0.79,0,27,578,605,6
13877,6/8/12,3,1,8,9,0,1,1,3,0.7,0.79,0.1642,28,248,276,1
13878,6/8/12,3,1,8,10,0,1,1,1,0.74,0.7,0.2239,54,159,213,0
13879,6/8/12,3,1,8,11,0,1,1,1,0.76,0.66,0.1343,108,152,260,0
13880,6/8/12,3,1,8,12,0,1,1,2,0.78,0.55,0.0896,72,213,285,0
13881,6/8/12,3,1,8,13,0,1,1,1,0.8,0.49,0.2239,85,204,289,2
13882,6/8/12,3,1,8,14,0,1,1,1,0.82,0.46,0,99,188,287,3
13883,6/8/12,3,1,8,15,0,1,1,1,0.82,0.46,0.1343,91,183,274,7
13884,6/8/12,3,1,8,16,0,1,1,1,0.84,0.41,0.1045,88,363,451,7
13885,6/8/12,3,1,8,17,0,1,1,1,0.82,0.41,0,112,746,858,0
13886,6/8/12,3,1,8,18,0,1,1,1,0.82,0.41,0.1343,100,743,843,1
13887,6/8/12,3,1,8,19,0,1,1,1,0.78,0.59,0.194,109,531,640,6
13888,6/8/12,3,1,8,20,0,1,1,1,0.76,0.66,0.1642,89,368,457,0
13889,6/8/12,3,1,8,21,0,1,1,1,0.74,0.7,0.194,72,245,317,3
13890,6/8/12,3,1,8,22,0,1,1,1,0.74,0.7,0.0896,50,157,207,4
13891,6/8/12,3,1,8,23,0,1,1,1,0.72,0.74,0.194,16,97,113,2
13892,7/8/12,3,1,8,0,0,2,1,1,0.7,0.84,0.194,15,32,47,6
13893,7/8/12,3,1,8,1,0,2,1,1,0.7,0.84,0.1343,2,16,18,4
13894,7/8/12,3,1,8,2,0,2,1,1,0.7,0.84,0.1343,6,7,13,0
13895,7/8/12,3,1,8,3,0,2,1,1,0.7,0.84,0,0,6,6,0
13896,7/8/12,3,1,8,4,0,2,1,1,0.68,0.83,0.1343,2,7,9,1
13897,7/8/12,3,1,8,5,0,2,1,1,0.7,0.79,0.1045,3,33,36,7
13898,7/8/12,3,1,8,6,0,2,1,2,0.7,0.79,0.194,3,176,179,4
13899,7/8/12,3,1,8,7,0,2,1,2,0.7,0.74,0.1343,21,481,502,5
13900,7/8/12,3,1,8,8,0,2,1,2,0.7,0.7,0.1642,41,664,705,0
13901,7/8/12,3,1,8,9,0,2,1,2,0.7,0.74,0.1343,44,283,327,6
13902,7/8/12,3,1,8,10,0,2,1,2,0.74,0.7,0.1343,89,161,250,3
13903,7/8/12,3,1,8,11,0,2,1,2,0.76,0.66,0.0896,84,130,214,0
13904,7/8/12,3,1,8,12,0,2,1,2,0.8,0.55,0.1343,86,197,283,4
13905,7/8/12,3,1,8,13,0,2,1,2,0.8,0.52,0.194,68,185,253,7
13906,7/8/12,3,1,8,14,0,2,1,2,0.82,0.46,0,76,185,261,0
13907,7/8/12,3,1,8,15,0,2,1,1,0.8,0.52,0,100,206,306,3
13908,7/8/12,3,1,8,16,0,2,1,3,0.76,0.66,0.2836,101,344,445,0
13909,7/8/12,3,1,8,17,0,2,1,2,0.78,0.62,0.1343,125,743,868,3
13910,7/8/12,3,1,8,18,0,2,1,2,0.76,0.62,0.1642,103,711,814,7
13911,7/8/12,3,1,8,19,0,2,1,2,0.76,0.66,0.1045,104,506,610,4
13912,7/8/12,3,1,8,20,0,2,1,2,0.74,0.7,0.1343,74,374,448,5
13913,7/8/12,3,1,8,21,0,2,1,2,0.72,0.74,0,70,247,317,0
13914,7/8/12,3,1,8,22,0,2,1,1,0.72,0.74,0.1045,43,181,224,5
13915,7/8/12,3,1,8,23,0,2,1,1,0.72,0.79,0,18,120,138,0
13916,8/8/12,3,1,8,0,0,3,1,1,0.7,0.84,0,12,46,58,2
13917,8/8/12,3,1,8,1,0,3,1,1,0.72,0.79,0,3,20,23,4
13918,8/8/12,3,1,8,2,0,3,1,1,0.7,0.84,0,1,5,6,6
13919,8/8/12,3,1,8,3,0,3,1,1,0.7,0.84,0,1,6,7,4
13920,8/8/12,3,1,8,4,0,3,1,1,0.7,0.84,0,1,6,7,1
13921,8/8/12,3,1,8,5,0,3,1,2,0.68,0.89,0.1642,3,40,43,2
13922,8/8/12,3,1,8,6,0,3,1,2,0.7,0.84,0.1642,4,169,173,0
13923,8/8/12,3,1,8,7,0,3,1,2,0.7,0.84,0.1642,24,458,482,3
13924,8/8/12,3,1,8,8,0,3,1,2,0.74,0.72,0.0896,48,689,737,5
13925,8/8/12,3,1,8,9,0,3,1,2,0.76,0.66,0,33,308,341,4
13926,8/8/12,3,1,8,10,0,3,1,2,0.8,0.52,0.1343,63,151,214,7
13927,8/8/12,3,1,8,11,0,3,1,2,0.8,0.52,0,80,159,239,0
13928,8/8/12,3,1,8,12,0,3,1,2,0.8,0.52,0,63,217,280,0
13929,8/8/12,3,1,8,13,0,3,1,2,0.8,0.52,0,101,212,313,0
